tag,category,count,alias
lisbeth_(sao),4,615,"リズベット,篠崎里香,しのざきりか"
elephant,0,615,"ゾウ,象,코끼리,ぞう"
screen_light,0,615,
drawn_whiskers,0,615,
dark_clouds,0,615,
veiny_hands,0,615,
pamiat_merkuria_(azur_lane),4,615,"パーミャチ・メルクーリヤ(アズールレーン),パーミャチ・メルクーリヤ,水星纪念,クーちゃん,すいせい"
white_rabbit_(alice_in_wonderland),4,615,"時計ウサギ,ホワイト・ラビット,とけいうさぎ"
hand_on_another's_knee,0,614,
text_print,0,614,
quetzalcoatl_(fate),4,614,"ケツァル・コアトル(Fate),ケツァル・コアトル,魁札尔·科亚特尔,かいさつか"
kiana_kaslana_(white_comet),4,614,"キアナ・カスラナ(通常),きあな・かすらな(つうじょう)"
jasmine_(pokemon),4,614,"ミカン,ミカン(ポケモン)"
cum_bubble,0,614,
galo_thymos,4,614,"ガロ・ティモス,ガロクレ"
holding_binoculars,0,614,
okusawa_misaki,4,614,"奥沢美咲,ミシェここ,mskk,奥泽美咲,おくさわみさき,おくさき"
turn_a_gundam,3,614,"∀ガンダム,ターンエーガンダム"
adaman_(pokemon),4,614,"セキ(ポケモン),セキカイ(ポケモン),セキ"
denpa_onna_to_seishun_otoko,3,614,"電波女と青春男,でんぱおんなとせいしゅんおとこ"
scouter,0,614,スカウター
lipstick_mark_on_face,0,614,
xenovia_quarta,4,614,"ゼノヴィア,ゼノヴィア・クァルタ"
typhon_(arknights),4,613,"提丰,ティフォン(アークナイツ),ティフォン,てい"
brown_ascot,0,613,
walker_(robot),0,613,ImperialWalker
grey_bag,0,613,
kar98k_(girls'_frontline),4,613,"Kar98K,Kar98k,Kar98k(少女前線),Kar98K(ドールズフロントライン),Kar98k(しょうじょぜんせん)"
irako_(kancolle),4,613,"伊良湖(艦隊これくしょん),伊良湖,伊良湖(艦これ),いらこ(かんたいこれくしょん),いらこ,いらこ(かんこれ)"
sleeveless_leotard,0,613,
pillory,0,613,"首枷,首かせ,晒し台,さらし台,頸手枷,颈手枷,くびかせ,さらしだい,けいてかせ,かせ"
washing_hair,0,613,"洗髪,せんぱつ"
oven,0,613,"天火,てんぴ"
ashley_(warioware),4,613,"アシュリー,アシュリー(メイドインワリオ)"
sakata_nemuno,4,612,"坂田ネムノ,ネムノ,坂田合欢乃,合欢乃,사카타네무노,네무노,さかたねむの,さかたごう,ごう"
bear_panties,0,612,くまさんパンツ
adjusting_leotard,0,612,
tenchi_muyou!,3,612,"天地無用!,天地無用,てんちむよう!,てんちむよう"
yorita_yoshino,4,612,"依田芳乃,よだよしの"
animare,3,611,"あにまーれ,有閑喫茶あにまーれ,ゆうかんきっさあにまーれ"
public_vibrator,0,611,
courtney_(pokemon),4,611,"カガリ(ポケモン),カガリ(トレーナー),カガリ(ポケスペ)"
accel_world,3,611,アクセル・ワールド
clefairy,4,611,"ピッピ,ピッピ(ポケモン)"
kakegurui,3,611,"賭ケグルイ,狂赌之渊,赌ケグルイ,かけけぐるい,きょうふち,ぐるい"
alternate_hair_ornament,0,611,
smegma,0,611,"チンカス,恥垢,チンカス掃除,髪コキチンカス掃除,ちこう,ちんかすそうじ,かみこきちんかすそうじ"
kittysuit,0,611,"猫耳バニー,ねこみみばにー"
tooth_earrings,0,611,
pants_around_one_leg,0,611,
heart_panties,0,611,
collared_leotard,0,611,
village,0,610,"村,村落,むら,そんらく"
tile_ceiling,0,610,
gradient_nails,0,610,
wooden_horse,0,610,"三角木馬,三角木马,삼각목마,さんかくもくば,さんかくき"
sailor_saturn,4,610,セーラーサターン
rewrite,3,610,"Rewrite,リライト"
nobeta,4,610,ノベタ
penlight_(glowstick),0,610,ペンライト
playing_with_another's_hair,0,610,
white_bandana,0,610,
kyoukai_no_kanata,3,609,"境界の彼方,きょうかいのかなた"
moe_(swimsuit)_(blue_archive),4,609,"モエ(水着),風倉モエ(水着),もえ(みずぎ),かぜくらもえ(みずぎ)"
nijiura_maids,3,609,"虹裏メイド,虹裏,にじうらめいど,にじうら"
silva_(granblue_fantasy),4,609,"シルヴァ(グラブル),シルヴァ"
jessica_albert,4,609,"ゼシカ・アルバート,ゼシカ"
bandages_over_clothes,0,609,
body_switch,0,609,"入れ替わり,bodyswap,いれかわり"
tachibana_hinano_(vtuber),4,609,"橘ひなの,ひなのの絵なの,たちばなひなの,ひなののえなの"
okada_izou_(fate),4,609,"アサシン(帝都聖杯奇譚),岡田以蔵(Fate),岡田以蔵,以ぐだ,あさしん(ていとせいはいきたん),おかだいぞう(Fate),おかだいぞう,いぐだ"
selfie_stick,0,609,"自撮り棒,自拍杆,じとりぼう,じはくかん"
phoenix,0,609,フェニックス
felyne,4,609,"アイルー,オトモアイルー"
okabe_rintarou,4,609,"岡部倫太郎,鳳凰院凶真,オカリン,おかべりんたろう,ほうおういんきょうまこと"
crypton_future_media,3,609,"クリプトン,クリプトン社,くりぷとんしゃ"
cure_white,4,609,キュアホワイト
pine_(bombergirl),4,608,"パイン(ボンバーガール),パイにゃん"
holding_gem,0,608,
senjou_no_valkyria_1,3,608,"戦場のヴァルキュリア,せんじょうのゔぁるきゅりあ"
ib_(ib),4,608,"イヴ(Ib),イヴ,Ib"
different_shadow,0,608,
fingers_to_cheeks,0,608,
minami_yume,4,608,"南夢芽,南梦芽,みなみゆめめ"
shimakaze-kun,4,608,"島風くん,しまかぜくん"
cloth,0,608,
playing_sports,0,608,
jacket_girl_(dipp),4,608,"ジャケットのあの子,ジャケ子,ジャケットイラストの娘,자켓어그소녀,자켓코,じゃけっとのあのこ,じゃけこ,じゃけっといらすとのむすめ"
fruit_cup,0,608,
narutomaki,0,608,"鳴門巻き,なると,なるとまき"
marth_(fire_emblem),4,608,マルス
1970s_(style),0,607,
scar_on_tail,0,607,
lady_maria_of_the_astral_clocktower,4,607,"時計塔のマリア,とけいとうのまりあ"
cherry_print,0,607,
compass,0,607,"方位磁針,羅針盤,ほういじしん,らしんばん"
evillious_nendaiki,3,607,"Evillious,Evillious_Chronicles,EvilliousChronicles,エヴィリオス"
jump_rope,0,607,"縄跳,なわとび,なわちょう"
scar_on_shoulder,0,607,
backless_panties,0,607,Vバック
two-tone_horns,0,607,
jingwei_(bird),4,607,
byleth_(female)_(summer)_(fire_emblem),4,607,
bird_boy,0,607,"鳥人,ちょうじん"
scratching_cheek,0,607,
irys_(irys_2.0)_(hololive),4,607,"IRyS_2.0,アイリス(通常),IRyS(通常),あいりす(つうじょう),IRyS(つうじょう)"
tomioka_giyuu,4,606,"冨岡義勇,富岡義勇,富冈义勇,giyuu_tomioka,とみおかぎゆう,とみいさみ"
kitashirakawa_tamako,4,606,"北白川たまこ,きたしらかわたまこ"
lighter_(zenless_zone_zero),4,606,ライト(ゼンゼロ)
naomi_(girls_und_panzer),4,606,"ナオミ,ナオミ(Gup),サンダース大学付属高校,ナオアリ,さんだーすだいがくふぞくこうこう"
yonaga_angie,4,606,"夜長アンジー,夜长安琪,よながあんじー,よる"
cropped_head,0,606,
black_bird,0,606,
front_zipper_swimsuit,0,606,"フロントジッパー競泳水着,例の競泳水着,ふろんとじっぱーきょうえいみずぎ,れいのきょうえいみずぎ"
rune_factory,3,606,"ルーンファクトリー,RuneFactory,ルンファク,符文工房,룬팩토리,ふぶんこうぼう"
yu-gi-oh!_zexal,3,606,"遊戯王ZEXAL,ゆうぎおうZEXAL"
holding_notepad,0,606,
torn_bikini,0,606,
mp40_(girls'_frontline),4,606,"MP40(少女前線),MP40(ドールズフロントライン),MP40(しょうじょぜんせん)"
sengoku_bushouki_muramasa,3,606,"戦国武将姫MURAMASA,戦国武将姫muramasa,せんごくぶしょうひめMURAMASA,せんごくぶしょうひめmuramasa"
depressed,0,606,"抑うつ,うつ病,鬱病,よくうつ,うつびょう"
heart-shaped_ornament,0,606,
piper_wheel,4,605,"パイパー・ウィール,派派·韦尔,派派,PiperWheel,はは·,はは"
spiked_belt,0,605,
fist_bump,0,605,
holding_rope,0,605,
mythra_(massive_melee)_(xenoblade),4,605,"多人数戦闘用衣装のヒカリ,たにんずうせんとうよういしょうのひかり"
sabaton,0,605,サバトン
tiffy_(nottytiffy),4,605,"Tiffy,Tiffany,ティフィー,ティファニー"
ejaculation_under_clothes,0,605,"着衣射精,ちゃくいしゃせい"
griseo,4,605,"格蕾修,グレーシュ,Griseo,かくつぼみおさむ"
italian_text,0,605,"イタリア語,伊語,いたりあご,いご"
kuradoberi_jam,4,605,"蔵土縁紗夢,くらつちへりさゆめ"
kitten_(gravity_daze),4,605,"キトゥン,katgravityrush"
lingsha_(honkai:_star_rail),4,605,"灵砂,レイサ,Lingsha,霊砂,れいすな"
justina_follower_(blue_archive),4,604,"ユスティナ信徒,覚悟礼装,유스티나성도,ゆすてぃなしんと,かくごれいそう"
nikaidou_saki,4,604,"二階堂サキ,にかいどうさき"
eden_(honkai_impact),4,604,"伊甸,エデン,いでん"
curiosities_of_lotus_asia,3,604,"東方香霖堂,とうほうかおりりんどう"
purple_tank_top,0,604,
bird_hair_ornament,0,604,
number_print,0,604,
dualshock,0,604,
steven_stone,4,603,"ツワブキ・ダイゴ,ダイゴ,ダイユウ"
dating,0,603,デート
beach_volleyball,0,603,ビーチバレー
pet_food,0,603,"ペットフード,ドッグフード,キャットフード,猫缶,ねこかん"
kurumi_noah,4,603,"胡桃のあ,963art,くるみのあ"
big_nose,0,603,
pixiv,3,603,픽시브
kasuga_maru_(kancolle),4,603,"春日丸(艦隊これくしょん),春日丸,かすがまる(かんたいこれくしょん),かすがまる"
igote,0,603,"射籠手,弓籠手,しゃかごて,ゆみかごて"
friedrich_der_grosse_(azur_lane),4,603,"フリードリヒ・デア・グローセ(アズールレーン),フリードリヒ・デア・グローセ,Friedrich_der_Große,腓特烈大帝,ふくらはぎとくれつたいてい"
kotoyoro,0,603,ことよろ
flagpole,0,603,
dark_labia,0,602,
cleaning_rag,0,602,"雑巾,ぞうきん"
shiraishi_tsumugi,4,602,"白石紬,しろいしつむぎ"
virtuareal,3,602,"VirtuaReal,VirtuaReal_Project"
shamoji,0,602,"しゃもじ,杓文字"
adjusting_footwear,0,602,
ano_natsu_de_matteru,3,602,"あの夏で待ってる,あのなつでまってる"
angel's_24_uniform_(blue_archive),0,602,エンジェル24(ブルーアーカイブ)
unworn_bowtie,0,602,
ys,3,602,"イース,ys"
small-clawed_otter_(kemono_friends),4,602,コツメカワウソ(けものフレンズ)
multicolored_ribbon,0,602,
hishaku,0,602,"柄杓,ひしゃく"
indomitable_(azur_lane),4,601,"インドミタブル(アズールレーン),インドミタブル,不挠,ふ"
sebastian_piyodore,4,601,"セバスチャン・ピヨードル,セバスチャンピヨードル"
otter_tail,0,601,
sukeban,0,601,"スケ番,スケ番長,スケバン,すけばん,すけばんちょう"
atelier_sophie,3,601,"ソフィーのアトリエ,ソフィーのアトリエ~不思議な本の錬金術士~,そふぃーのあとりえ~ふしぎなほんのれんきんじゅつさむらい~"
shared_earphones,0,601,"イヤホン半分こ,いやほんはんぶんこ"
single_sandal,0,601,
yomotsu_hisami,4,601,"豫母都日狭美,요모츠히사미,あらかじめははみやこにちきょうび"
agatsuma_zenitsu,4,601,"我妻善逸,善逸,わがつまぜんいつ,ぜんいつ"
hop_(pokemon),4,600,"ホップ(トレーナー),ホップ(ポケモン),ホップ,ホプユウ,ホプマサ,マサホプ,호브"
ta-class_battleship,4,600,"戦艦タ級,タ級,せんかんたきゅう,たきゅう"
mudrock_(silent_night)_(arknights),4,600,
elma_(maidragon),4,600,"上井エルマ,エルマ(小林さんちのメイドラゴン),エルマ,かみいえるま,えるま(こばやしさんちのめいどらごん)"
nagao_kagetora_(fate),4,600,"長尾景虎(Fate),長尾景虎,上杉謙信(Fate),上杉謙信,ながおかげとら(Fate),ながおかげとら,うえすぎけんしん(Fate),うえすぎけんしん"
hiro_(darling_in_the_franxx),4,600,"CODE:016,ヒロ(ダリフラ)"
atago_(summer_march)_(azur_lane),4,600,"真夏の行進曲,盛夏进行曲,まなつのこうしんきょく,せいかきょく"
shishio_chris,4,600,"獅子王クリス,くりすちゃんArt,獅子王ワンドロ,ししおうくりす,ししおうわんどろ"
kneesocks_(psg),4,600,ニーソックス(パンティ&ストッキングwithガーターベルト)
single_knee_boot,0,599,
kashino_(hot_springs_relaxation)_(azur_lane),4,599,"湯上がりプレシュアタイム,温泉放松时间,ゆあがりぷれしゅあたいむ,おんせんほうしょう"
whale_hair_ornament,0,599,
snake_print,0,599,
green_fire,0,599,
yuri_sakazaki,4,599,"ユリ・サカザキ,ユリサカザキ"
bandana_around_neck,0,599,
wrist_straps,0,599,
trinity_general_school_logo,0,599,
print_footwear,0,599,
bc_freedom_(emblem),0,599,
mdr_(girls'_frontline),4,599,"MDR,MDR(ドールズフロントライン),MDR(少女前線),卡萝,卡萝(云图计划),クロ(ニューラルクラウド),MDR(しょうじょぜんせん),(うん"
cinderella_girls_gekijou,3,599,"シンデレラガールズ劇場,しんでれらがーるずげきじょう"
ayane_(doa),4,599,"綾音,あやね,あやね(DOA)"
skadi_(elite_ii)_(arknights),4,598,
hoshino_ruri,4,598,"ホシノ・ルリ,ルリルリ,ホシノルリ"
aqua_skin,0,598,
vodka,0,598,ウォッカ
saint_seiya,3,598,"聖闘士星矢,saintseiya,SaintSeiya,ひじりとうしほしや"
sen_to_chihiro_no_kamikakushi,3,598,"千と千尋の神隠し,千与千寻,SpiritedAway,せんとせんじんのかみかくし,せんよせん"
shishiro_botan_(button-down),4,598,"獅白ぼたん(シャツ衣装),獅白ぼたん(シャツ),ししろぼたん(しゃついしょう),ししろぼたん(しゃつ)"
mine_(blue_archive),4,598,"ミネ(ブルーアーカイブ),蒼森ミネ,あおもりみね"
honma_meiko,4,598,"本間芽衣子,めんま,ほんまめいこ"
single_mechanical_hand,0,597,
reg_(made_in_abyss),4,597,レグ
disembodied_eye,0,597,
high_school_dxd_infinity,3,597,"ハイスクールD×DInfinity,ハイスクールディーディーインフィニティ"
waiter,0,597,"ギャルソン,給仕,ウェイター,服务员(男),きゅうじ,ふく(おとこ)"
dark_room,0,597,
hino_akane_(idolmaster),4,597,"日野茜,ひのあかね"
gem_(symbol),0,597,💎
amusement_park,0,597,"遊園地,テーマパーク,游乐园,ゆうえんち,ゆう"
charlotta_(granblue_fantasy),4,597,"シャルロッテ(グラブル),シャルロッテ,シャルロッテ・フェニヤ"
arimura_mao,4,597,"有村麻央,ありむらまお"
duct_tape,0,596,ダクトテープ
sitting_on_water,0,596,
tone_kai_ni_(kancolle),4,596,"利根改二,とねかいに"
lana's_mother_(pokemon),4,596,スイレンママ
okkotsu_yuuta,4,596,"乙骨憂太,乙骨忧太,おっこつゆうた,おっこつ"
tsugumomo,3,596,つぐもも
holding_egg,0,595,
gummy_(arknights),4,595,"古米,グム,グム(アークナイツ),リム,Гум,rym,こまい"
zipper_skirt,0,595,
leaf_background,0,595,
new_horizon,3,595,ニューホライズン
holding_lighter,0,595,
shippou_(pattern),0,595,
housewife,0,595,"主婦,しゅふ"
hole_on_body,0,595,
congratulations,0,595,"おめでとうございます,おめでとう,祝贺,祝!,恭喜,しゅく,しゅく!,やすき"
glass_slipper,0,595,"ガラスの靴,がらすのくつ"
kuonji_alice,4,595,"久遠寺有珠,くどうてらうす"
kallen_kaslana,4,595,"カレン・カスラナ,原罪猎人,卡莲,卡斯兰娜,げんざい"
hair_over_face,0,594,
yumeko_(touhou),4,594,"夢子,유메코,ゆめこ"
tekken_8,3,594,"鉄拳8,tekken8,てっけん8"
plain_doll,4,594,"人形,にんぎょう"
deadpool,4,594,"死侍,デッドプール,Deadpool,poolverine,しさむらい"
orange_apron,0,594,
ikea_shark,0,594,"IKEAのサメ,blahaj,BLÅHAJ"
sukusuku_hakutaku,0,594,"すくすく白沢,すくすくしらさわ"
torn_socks,0,594,
minami-ke,3,594,みなみけ
asahi_breweries,0,594,"アサヒビール,スーパードライ,アサヒスーパードライ"
hood_(azur_lane),4,594,"胡德(碧蓝航线),フッド(アズールレーン),フッド,こへき"
tonari_no_totoro,3,594,となりのトトロ
biting_neck,0,594,
fortified_suit,0,594,"衛士強化装備,衛士強化装備用アンダースーツ,衛士強化裝備,卫士强化装备,위사강화장비,えじきょうかそうび,えじきょうかそうびようあんだーすーつ,そう"
ibuki_douji_(fate),4,593,"伊吹童子(Fate),いぶきどうじ(Fate)"
heart_belt,0,593,
captain_nemo_(fate),4,593,"キャプテン,キャプテン(Fate),ネモ(Fate)"
sewing_needle,0,593,"縫い針,ぬいはり"
tokino_sora_(1st_costume),4,593,
circe_(fate),4,593,"オケアノスのキャスター,キルケー(Fate),オケキャス"
transmission_tower,0,593,"鉄塔,送電鉄塔,高壓電塔,送電塔,てっとう,そうでんてっとう,こうあつでんとう,そうでんとう"
shino_to_ren,3,593,"志乃と恋,しのとこい"
hat_bell,0,593,
kriss_vector,0,593,"クリス・ヴェクター,スーパーV,Kriss,KrissVector"
ping_hai_(azur_lane),4,593,"平海(碧蓝航线),平海(アズールレーン),平海,ひらうみ(へき,ひらうみ(あずーるれーん),ひらうみ"
honma_himawari,4,593,"本間ひまわり,ひまあーと,ひま生,ほんまひまわり,ひまなま"
implied_paizuri,0,592,
belt_chain,0,592,
stocks,0,592,
moona_hoshinova_(1st_costume),4,592,
red_helmet,0,592,
yunaka_(fire_emblem),4,592,ユナカ
eel,0,592,"鰻,うなぎ,ウナギ"
lace-trimmed_collar,0,592,
flower_(vocaloid),4,592,"v_flower,vflower,ふらわ〜と"
